draught,speed,beaufort,consumption,imo
12.5,11.7,1.0,30.16010929370949,123456
12.5,11.7,2.0,30.645247262711816,123456
12.5,11.7,3.0,31.790757805889324,123456
12.5,11.7,4.0,34.23157022760549,123456
12.5,11.7,5.0,39.13489777859865,123456
12.5,11.7,6.0,48.30241334841553,123456
12.5,11.8,0.0,30.48425710420835,123456
12.5,11.8,1.0,30.657226226628662,123456
12.5,11.8,2.0,31.147177691094527,123456
12.5,11.8,3.0,32.30127309664632,123456
12.5,11.8,4.0,34.756504249854935,123456
12.5,11.8,5.0,39.74335511830533,123456
12.5,11.8,6.0,48.98313421982459,123456
12.5,11.9,0.0,30.977325095411793,123456
12.5,11.9,1.0,31.15241830812733,123456
12.5,11.9,2.0,31.64717363812417,123456
12.5,11.9,3.0,32.80980405264488,123456
12.5,11.9,4.0,35.27930636973584,123456
12.5,11.9,5.0,40.351408220072344,123456
12.5,11.9,6.0,49.66332896482633,123456
12.5,12.0,0.0,31.469037700059985,123456
12.5,12.0,1.0,31.646254613042355,123456
12.5,12.0,2.0,32.14580135633527,123456
12.5,12.0,3.0,33.31691076753228,123456
12.5,12.0,4.0,35.8005240501838,123456
12.5,12.0,5.0,40.959648012418384,123456
12.5,12.0,6.0,50.34357753093627,123456
12.5,12.1,0.0,32.01302099921528,123456
12.5,12.1,1.0,32.192283108784856,123456
12.5,12.1,2.0,32.69638877433752,123456
12.5,12.1,3.0,33.875403504395834,123456
12.5,12.1,4.0,36.37185504789315,123456
12.5,12.1,5.0,41.62391482072253,123456
12.5,12.1,6.0,51.078718741455205,123456
12.5,12.2,0.0,32.55462215290889,123456
12.5,12.2,1.0,32.73592682492858,123456
12.5,12.2,2.0,33.24457412889638,123456
12.5,12.2,3.0,34.4314301771022,123456
12.5,12.2,4.0,36.97213178331256,123456
12.5,12.2,5.0,42.287638296265385,123456
12.5,12.2,6.0,51.81317523902699,123456
12.5,12.3,0.0,33.09384114780071,123456
12.5,12.3,1.0,33.27718545193139,123456
12.5,12.3,2.0,33.79035652154661,123456
12.5,12.3,3.0,34.98498905847218,123456
12.5,12.3,4.0,37.59314848666198,123456
12.5,12.3,5.0,42.95081737281249,123456
12.5,12.3,6.0,52.619825604111526,123456
12.5,12.4,0.0,33.63067797055057,123456
12.5,12.4,1.0,33.81605868023783,123456
12.5,12.4,2.0,34.333735053713966,123456
12.5,12.4,3.0,35.53607842094265,123456
12.5,12.4,4.0,38.213657209269236,123456
12.5,12.4,5.0,43.61345098367194,123456
12.5,12.4,6.0,53.43145290050416,123456
12.5,12.5,0.0,34.16575385035739,123456
12.5,12.5,1.0,34.35316646629987,123456
12.5,12.5,2.0,34.87532636386322,123456
12.5,12.5,3.0,36.08530770337235,123456
12.5,12.5,4.0,38.83431920692634,123456
12.5,12.5,5.0,44.27619329339343,123456
12.5,12.5,6.0,54.24559188233145,123456
12.5,12.6,0.0,34.75507946091862,123456
12.5,12.6,1.0,34.94442930920822,123456
12.5,12.6,2.0,35.4707997664362,123456
12.5,12.6,3.0,36.69556874015694,123456
12.5,12.6,4.0,39.515032665561215,123456
12.5,12.6,5.0,44.998326666084644,123456
12.5,12.6,6.0,55.12716834225185,123456
12.5,12.7,0.0,35.34148093663406,123456
12.5,12.7,1.0,35.53276109913921,123456
12.5,12.7,2.0,36.06331519768791,123456
12.5,12.7,3.0,37.35213704848873,123456
12.5,12.7,4.0,40.195087722489,123456
12.5,12.7,5.0,45.71975190562254,123456
12.5,12.7,6.0,56.01078130913935,123456
12.5,12.8,0.0,35.92495826272436,123456
12.5,12.8,1.0,36.11816149326568,123456
12.5,12.8,2.0,36.657433853993844,123456
12.5,12.8,3.0,38.00804118863831,123456
12.5,12.8,4.0,40.874483600156395,123456
12.5,12.8,5.0,46.440467845587655,123456
12.5,12.8,6.0,56.89643303593759,123456
12.5,12.9,0.0,36.50551142441013,123456
12.5,12.9,1.0,36.70963625139768,123456
12.5,12.9,2.0,37.29978184644427,123456
12.5,12.9,3.0,38.66328068001769,123456
12.5,12.9,4.0,41.55321952077652,123456
12.5,12.9,5.0,47.16047331910306,123456
12.5,12.9,6.0,57.78412577662773,123456
12.5,13.0,0.0,37.12908218400841,123456
12.5,13.0,1.0,37.345178510435886,123456
12.5,13.0,2.0,37.94217263512641,123456
12.5,13.0,3.0,39.31858748841948,123456
12.5,13.0,4.0,42.23202316778624,123456
12.5,13.0,5.0,47.880487831505846,123456
12.5,13.1,0.0,37.82562589518079,123456
12.5,13.1,1.0,38.04463950712771,123456
12.5,13.1,2.0,38.64843762026986,123456
12.5,13.1,3.0,40.037627780579164,123456
12.5,13.1,4.0,42.97421021395342,123456
12.5,13.1,5.0,48.6631426905138,123456
12.5,13.2,0.0,38.52127324852287,123456
12.5,13.2,1.0,38.74321930021801,123456
12.5,13.2,2.0,39.353847248227176,123456
12.5,13.2,3.0,40.75583508945439,123456
12.5,13.2,4.0,43.71556143972338,123456
12.5,13.2,5.0,49.44489806244602,123456
12.5,13.3,0.0,39.216024239926426,123456
12.5,13.3,1.0,39.44091779443839,123456
12.5,13.3,2.0,40.05840124291948,123456
12.5,13.3,3.0,41.47320888614055,123456
12.5,13.3,4.0,44.45607599188405,123456
12.5,13.3,5.0,50.22575267434646,123456
12.5,13.4,0.0,39.90987886528318,123456
12.5,13.4,1.0,40.13773489451707,123456
12.5,13.4,2.0,40.76209932824034,123456
12.5,13.4,3.0,42.18974864163622,123456
12.5,13.4,4.0,45.19575301698976,123456
12.5,13.4,5.0,51.00570525280161,123456
12.5,13.5,0.0,40.60364214615349,123456
12.5,13.5,1.0,40.83447518303014,123456
12.5,13.5,2.0,41.46574495394596,123456
12.5,13.5,3.0,42.906255376195624,123456
12.5,13.5,4.0,45.93538861445579,123456
12.5,13.5,5.0,51.78554252441691,123456
12.5,13.6,0.0,41.36463252286949,123456
12.5,13.6,1.0,41.598427451815084,123456
12.5,13.6,2.0,42.23654599682854,123456
12.5,13.6,3.0,43.689752505481046,123456
12.5,13.6,4.0,46.74161738179798,123456
12.5,13.6,5.0,52.712913863007245,123456
12.5,13.7,0.0,42.12453870868111,123456
12.5,13.7,1.0,42.36130937029564,123456
12.5,13.7,2.0,43.006299610669906,123456
12.5,13.7,3.0,44.47221945725978,123456
12.5,13.7,4.0,47.54680437692807,123456
12.5,13.7,5.0,53.648436589926604,123456
12.5,13.8,0.0,42.883360699070614,123456
12.5,13.8,1.0,43.12312083373482,123456
12.5,13.8,2.0,43.77500549215907,123456
12.5,13.8,3.0,45.253655651293656,123456
12.5,13.8,4.0,48.350948666436715,123456
12.5,13.8,5.0,54.58611532773924,123456
12.5,13.9,0.0,43.6410984895202,123456
12.5,13.9,1.0,43.883861737392316,123456
12.5,13.9,2.0,44.542663337957556,123456
12.5,13.9,3.0,46.03406050724777,123456
12.5,13.9,4.0,49.15404931668098,123456
12.5,13.9,5.0,55.52595190505623,123456
12.5,14.0,0.0,44.3986285682182,123456
12.5,14.0,1.0,44.64440806019807,123456
12.5,14.0,2.0,45.31014781947163,123456
12.5,14.0,3.0,46.81430590884521,123456
12.5,14.0,4.0,49.95697258899988,123456
12.5,14.0,5.0,56.46890965208463,123456
12.5,14.1,0.0,45.22655479391937,123456
12.5,14.1,1.0,45.47533008862523,123456
12.5,14.1,2.0,46.147938453427265,123456
12.5,14.1,3.0,47.664666444581684,123456
12.5,14.1,4.0,50.82956376982987,123456
12.5,14.1,5.0,57.49272748805572,123456
12.5,14.2,0.0,46.05317881025806,123456
12.5,14.2,1.0,46.30496230823118,123456
12.5,14.2,2.0,46.98445900761221,123456
12.5,14.2,3.0,48.51376860394314,123456
12.5,14.2,4.0,51.700875568610485,123456
12.5,14.3,0.0,46.87850061228357,123456
12.5,14.3,1.0,47.133304604267586,123456
12.5,14.3,2.0,47.81970914992745,123456
12.5,14.3,3.0,49.36161175243774,123456
12.5,14.3,4.0,52.64631403391917,123456
12.5,14.4,0.0,47.70252019504507,123456
12.5,14.4,1.0,47.96035686198273,123456
12.5,14.4,2.0,48.65368854824635,123456
12.5,14.4,3.0,50.208195255476824,123456
12.5,14.4,4.0,53.6085247416283,123456
12.5,14.5,0.0,48.526187122175706,123456
12.5,14.5,1.0,48.787068057346325,123456
12.5,14.5,2.0,49.487344677241964,123456
12.5,14.5,3.0,51.05446340570306,123456
12.5,14.5,4.0,54.57395612118662,123456
12.5,14.6,0.0,49.42327673101756,123456
12.5,14.6,1.0,49.68717571251341,123456
12.5,14.6,2.0,50.39431371868587,123456
12.5,14.6,3.0,51.98707809468017,123456
12.5,14.6,4.0,55.624178243411535,123456
12.5,14.7,0.0,50.31881267800326,123456
12.5,14.7,1.0,50.58574053381837,123456
12.5,14.7,2.0,51.29975618422418,123456
12.5,14.7,3.0,53.00116341586511,123456
12.5,14.7,4.0,56.676930766902544,123456
12.5,14.8,0.0,51.21279495772553,123456
12.5,14.8,1.0,51.482762395958716,123456
12.5,14.8,2.0,52.240650403028404,123456
12.5,14.8,3.0,54.017566716887195,123456
12.5,14.8,4.0,57.7322151524091,123456
12.5,14.9,0.0,52.13200911112552,123456
12.5,14.9,1.0,52.43340744032112,123456
12.5,14.9,2.0,53.23861397401639,123456
12.5,14.9,3.0,55.036288910220776,123456
12.5,15.0,0.0,53.11793299559052,123456
12.5,15.0,1.0,53.42388191789991,123456
12.5,15.0,2.0,54.239895078552316,123456
12.5,15.0,3.0,56.05847200747986,123456
12.5,15.1,0.0,54.192480745825144,123456
12.5,15.1,1.0,54.50307839520553,123456
12.5,15.1,2.0,55.33013610922713,123456
12.5,15.1,3.0,57.17008777022142,123456
12.5,15.2,0.0,55.26946066856989,123456
12.5,15.2,1.0,55.58475031610167,123456
12.5,15.2,2.0,56.42294399215635,123456
12.5,15.2,3.0,58.28441662349414,123456
12.5,15.3,0.0,56.3488727715906,123456
12.5,15.3,1.0,56.668897860507066,123456
12.5,15.3,2.0,57.51831924750137,123456
12.5,15.4,0.0,57.43071706265301,123456
12.5,15.4,1.0,57.75552120834483,123456
13.0,7.0,0.0,18.006840814669445,123456
13.0,7.0,1.0,18.077504614164344,123456
13.0,7.0,2.0,18.316504966951314,123456
13.0,7.0,3.0,18.969166063692388,123456
13.0,7.0,4.0,20.481418818557827,123456
13.0,7.0,5.0,23.535295639741953,123456
13.0,7.0,6.0,28.96079067324834,123456
13.0,7.1,0.0,18.19199502503482,123456
13.0,7.1,1.0,18.264461298967518,123456
13.0,7.1,2.0,18.508296302766354,123456
13.0,7.1,3.0,19.171750856008217,123456
13.0,7.1,4.0,20.706210585373746,123456
13.0,7.1,5.0,23.80167425483502,123456
13.0,7.1,6.0,29.29556030072831,123456
13.0,7.2,0.0,18.376935521845432,123456
13.0,7.2,1.0,18.45122452681247,123456
13.0,7.2,2.0,18.6999299889713,123456
13.0,7.2,3.0,19.374213147160297,123456
13.0,7.2,4.0,20.93088758421738,123456
13.0,7.2,5.0,24.06786557624656,123456
13.0,7.2,6.0,29.62986184324305,123456
13.0,7.3,0.0,18.561662301206084,123456
13.0,7.3,1.0,18.637794206859045,123456
13.0,7.3,2.0,18.891405757957155,123456
13.0,7.3,3.0,19.57655240428257,123456
13.0,7.3,4.0,21.155448886887495,123456
13.0,7.3,5.0,24.331960282820575,123456
13.0,7.3,6.0,29.96369256744739,123456
13.0,7.4,0.0,18.746175359221546,123456
13.0,7.4,1.0,18.824170248254582,123456
13.0,7.4,2.0,19.082723342011867,123456
13.0,7.4,3.0,19.778768094145967,123456
13.0,7.4,4.0,21.379893564305945,123456
13.0,7.4,5.0,24.59232653808683,123456
13.0,7.4,6.0,30.29704973701177,123456
13.0,7.5,0.0,18.930638242119198,123456
13.0,7.5,1.0,19.01051602750732,123456
13.0,7.5,2.0,19.274045667393434,123456
13.0,7.5,3.0,19.981022141771895,123456
13.0,7.5,4.0,21.604381443636157,123456
13.0,7.5,5.0,24.852471959919278,123456
13.0,7.5,6.0,30.630080683241857,123456
13.0,7.6,0.0,19.13993341871195,123456
13.0,7.6,1.0,19.22170099933146,123456
13.0,7.6,2.0,19.490199519777857,123456
13.0,7.6,3.0,20.208027113768328,123456
13.0,7.6,4.0,21.853361507882255,123456
13.0,7.6,5.0,25.1357742371589,123456
13.0,7.6,6.0,30.985582412644654,123456
13.0,7.7,0.0,19.34895194431563,123456
13.0,7.7,1.0,19.43262849484677,123456
13.0,7.7,2.0,19.70612909562983,123456
13.0,7.7,3.0,20.434837796742123,123456
13.0,7.7,4.0,22.10214507669113,123456
13.0,7.7,5.0,25.418571123315942,123456
13.0,7.7,6.0,31.340481000407195,123456
13.0,7.8,0.0,19.557693814501107,123456
13.0,7.8,1.0,19.643298410828827,123456
13.0,7.8,2.0,19.92183409150379,123456
13.0,7.8,3.0,20.661453589723116,123456
13.0,7.8,4.0,22.350731114452913,123456
13.0,7.8,5.0,25.700860262194112,123456
13.0,7.8,6.0,29.09477350721979,123456
13.0,7.9,0.0,19.766159024839247,123456
13.0,7.9,1.0,19.85371064404066,123456
13.0,7.9,2.0,20.13731420385112,123456
13.0,7.9,3.0,20.887873891378128,123456
13.0,7.9,4.0,22.599118584680827,123456
13.0,7.9,5.0,25.982639295249612,123456
13.0,7.9,6.0,29.44845699078828,123456
13.0,8.0,0.0,19.97454865466035,123456
13.0,8.0,1.0,20.06406605944322,123456
13.0,8.0,2.0,20.352769724118623,123456
13.0,8.0,3.0,21.11429770758742,123456
13.0,8.0,4.0,22.847503791606986,123456
13.0,8.0,5.0,26.264093691216743,123456
13.0,8.0,6.0,29.80171173088761,123456
13.0,8.1,0.0,20.211512990266968,123456
13.0,8.1,1.0,20.302997960755047,123456
13.0,8.1,2.0,20.5967794748761,123456
13.0,8.1,3.0,21.369160368749867,123456
13.0,8.1,4.0,23.123993596343794,123456
13.0,8.1,5.0,26.571940948182707,123456
13.0,8.1,6.0,30.180602365659812,123456
13.0,8.2,0.0,20.44811753042253,123456
13.0,8.2,1.0,20.541587950778563,123456
13.0,8.2,2.0,20.84047742407907,123456
13.0,8.2,3.0,21.623735159357395,123456
13.0,8.2,4.0,23.40018176989286,123456
13.0,8.2,5.0,26.87910981295252,123456
13.0,8.2,6.0,30.55872335524934,123456
13.0,8.3,0.0,20.684362270078417,123456
13.0,8.3,1.0,20.779835911929343,123456
13.0,8.3,2.0,21.08386322678181,123456
13.0,8.3,3.0,21.87802139970664,123456
13.0,8.3,4.0,23.67606715271622,123456
13.0,8.3,5.0,27.185597688928596,123456
13.0,8.3,6.0,30.936071523749114,123456
13.0,8.4,0.0,20.920247204185962,123456
13.0,8.4,1.0,21.0177417266104,123456
13.0,8.4,2.0,21.326936537935524,123456
13.0,8.4,3.0,22.13201840973113,123456
13.0,8.4,4.0,23.95164858439898,123456
13.0,8.4,5.0,27.495572859309505,123456
13.0,8.4,6.0,31.312643692267553,123456
13.0,8.5,0.0,21.156013652536313,123456
13.0,8.5,1.0,21.255546445484406,123456
13.0,8.5,2.0,21.569937685446114,123456
13.0,8.5,3.0,22.385964891910767,123456
13.0,8.5,4.0,24.227161349746936,123456
13.0,8.5,5.0,27.80865367804052,123456
13.0,8.5,6.0,31.688654967968585,123456
13.0,8.6,0.0,21.423987414058395,123456
13.0,8.6,1.0,21.525554269759972,123456
13.0,8.6,2.0,21.845102958991237,123456
13.0,8.6,3.0,22.671921020214924,123456
13.0,8.6,4.0,24.528269593671794,123456
13.0,8.6,5.0,28.152236710856656,123456
13.0,8.6,6.0,32.09329734299629,123456
13.0,8.7,0.0,21.691493523673408,123456
13.0,8.7,1.0,21.795110805120416,123456
13.0,8.7,2.0,22.119843437814914,123456
13.0,8.7,3.0,22.95746927478006,123456
13.0,8.7,4.0,24.82847717772151,123456
13.0,8.7,5.0,28.495237727740886,123456
13.0,8.7,6.0,32.49696721437002,123456
13.0,8.8,0.0,21.958531975627615,123456
13.0,8.8,1.0,22.06421591764559,123456
13.0,8.8,2.0,22.394158729807653,123456
13.0,8.8,3.0,23.242608886540378,123456
13.0,8.8,4.0,25.1280083717105,123456
13.0,8.8,5.0,28.837654608148625,123456
13.0,8.8,6.0,32.899661138952375,123456
13.0,8.9,0.0,22.225102764167268,123456
13.0,8.9,1.0,22.33286947340278,123456
13.0,8.9,2.0,22.668048442756874,123456
13.0,8.9,3.0,23.527339086067045,123456
13.0,8.9,4.0,25.426861397634546,123456
13.0,8.9,5.0,29.17948522979995,123456
13.0,8.9,6.0,33.301375670621525,123456
13.0,9.0,0.0,22.491489922378392,123456
13.0,9.0,1.0,22.60135517026559,123456
13.0,9.0,2.0,22.94179537370743,123456
13.0,9.0,3.0,23.811940644180375,123456
13.0,9.0,4.0,25.725305642197846,123456
13.0,9.0,5.0,29.520996419580435,123456
13.0,9.0,6.0,33.70236231706961,123456
13.0,9.1,0.0,22.79358654915815,123456
13.0,9.1,1.0,22.90553920279614,123456
13.0,9.1,2.0,23.251182670530888,123456
13.0,9.1,3.0,24.13198450574778,123456
13.0,9.1,4.0,26.057561711303144,123456
13.0,9.1,5.0,29.89614486288763,123456
13.0,9.1,6.0,34.134783448303864,123456
13.0,9.2,0.0,23.09507782822959,123456
13.0,9.2,1.0,23.20913247673427,123456
13.0,9.2,2.0,23.560001518891433,123456
13.0,9.2,3.0,24.44717473066413,123456
13.0,9.2,4.0,26.388915371564977,123456
13.0,9.2,5.0,30.270515243961796,123456
13.0,9.2,6.0,34.565987325593696,123456
13.0,9.3,0.0,23.3959637530483,123456
13.0,9.3,1.0,23.512134839848393,123456
13.0,9.3,2.0,23.868251473852204,123456
13.0,9.3,3.0,24.75944329019957,123456
13.0,9.3,4.0,26.719364631636857,123456
13.0,9.3,5.0,30.644105217830138,123456
13.0,9.3,6.0,34.99597020793852,123456
13.0,9.4,0.0,23.69624431706982,123456
13.0,9.4,1.0,23.814546139894375,123456
13.0,9.4,2.0,24.175932090373244,123456
13.0,9.4,3.0,25.07089306259013,123456
13.0,9.4,4.0,27.048907498973712,123456
13.0,9.4,5.0,31.016912437784498,123456
13.0,9.4,6.0,35.42472835135337,123456
13.0,9.5,0.0,23.996248460206054,123456
13.0,9.5,1.0,24.116694902865305,123456
13.0,9.5,2.0,24.47842306234064,123456
13.0,9.5,3.0,25.381841160484726,123456
13.0,9.5,4.0,27.379217033382204,123456
13.0,9.5,5.0,31.38924476004729,123456
13.0,9.5,6.0,35.852550884855596,123456
13.0,9.6,0.0,24.33337367568319,123456
13.0,9.6,1.0,24.45345719382223,123456
13.0,9.6,2.0,24.817550682952984,123456
13.0,9.6,3.0,25.730304984990738,123456
13.0,9.6,4.0,27.753990758746006,123456
13.0,9.6,5.0,29.19816096775153,123456
13.0,9.6,6.0,36.314394877948615,123456
13.0,9.7,0.0,24.66469289181707,123456
13.0,9.7,1.0,24.78675925648141,123456
13.0,9.7,2.0,25.15562764797547,123456
13.0,9.7,3.0,26.077693774782567,123456
13.0,9.7,4.0,28.127945475148373,123456
13.0,9.7,5.0,29.60606018045756,123456
13.0,9.7,6.0,36.79066302382906,123456
13.0,9.8,0.0,24.994947455826697,123456
13.0,9.8,1.0,25.11900440122392,123456
13.0,9.8,2.0,25.492653269328585,123456
13.0,9.8,3.0,26.42400619084728,123456
13.0,9.8,4.0,28.5010795352472,123456
13.0,9.8,5.0,30.012939805405818,123456
13.0,9.8,6.0,37.29328690693504,123456
13.0,9.9,0.0,25.324137357569505,123456
13.0,9.9,1.0,25.450192392235913,123456
13.0,9.9,2.0,25.828626858791885,123456
13.0,9.9,3.0,26.76924089367573,123456
13.0,9.9,4.0,28.873391290814368,123456
13.0,9.9,5.0,30.418797248101384,123456
13.0,9.9,6.0,37.79581207768932,123456
13.0,10.0,0.0,25.652629387403536,123456
13.0,10.0,1.0,25.78068932742356,123456
13.0,10.0,2.0,26.16391266137041,123456
13.0,10.0,3.0,27.113757982325048,123456
13.0,10.0,4.0,29.24524338273983,123456
13.0,10.0,5.0,30.823982690887224,123456
13.0,10.0,6.0,38.29860367096326,123456
13.0,10.1,0.0,26.0219987493538,123456
13.0,10.1,1.0,26.152016052942024,123456
13.0,10.1,2.0,26.539869181806715,123456
13.0,10.1,3.0,27.50286042832819,123456
13.0,10.1,4.0,29.65794798512657,123456
13.0,10.1,5.0,31.268483222942958,123456
13.0,10.1,6.0,38.84326996643464,123456
13.0,10.2,0.0,26.390009273369557,123456
13.0,10.2,1.0,26.5219886946634,123456
13.0,10.2,2.0,26.91447019571566,123456
13.0,10.2,3.0,27.895990017807982,123456
13.0,10.2,4.0,30.06957900670018,123456
13.0,10.2,5.0,31.71167823103579,123456
13.0,10.2,6.0,39.38775204035515,123456
13.0,10.3,0.0,26.756660947993602,123456
13.0,10.3,1.0,26.890606986362393,123456
13.0,10.3,2.0,27.28771492733192,123456
13.0,10.3,3.0,28.28812431022994,123456
13.0,10.3,4.0,30.480134608142748,123456
13.0,10.3,5.0,32.153564851260846,123456
13.0,10.3,6.0,39.932048777354694,123456
13.0,10.4,0.0,27.121953761768637,123456
13.0,10.4,1.0,27.25787066179651,123456
13.0,10.4,2.0,27.668002519313873,123456
13.0,10.4,3.0,28.679262192885965,123456
13.0,10.4,4.0,30.889612949250257,123456
13.0,10.4,5.0,32.59414021797789,123456
13.0,10.4,6.0,40.47615906131146,123456
13.0,10.5,0.0,27.4903433048037,123456
13.0,10.5,1.0,27.631693193913136,123456
13.0,10.5,2.0,28.04856479101462,123456
13.0,10.5,3.0,29.069819641963477,123456
13.0,10.5,4.0,31.298422320154415,123456
13.0,10.5,5.0,33.033797709445274,123456
13.0,10.5,6.0,41.020498341064545,123456
13.0,10.6,0.0,27.90851335614626,123456
13.0,10.6,1.0,28.051993742978738,123456
13.0,10.6,2.0,28.47391046032172,123456
13.0,10.6,3.0,29.50479835731899,123456
13.0,10.6,4.0,29.150801897449025,123456
13.0,10.6,5.0,33.51525636050144,123456
13.0,10.6,6.0,41.61010453728827,123456
13.0,10.7,0.0,28.325412268426952,123456
13.0,10.7,1.0,28.471030410554903,123456
13.0,10.7,2.0,28.897997540694227,123456
13.0,10.7,3.0,29.938495522062553,123456
13.0,10.7,4.0,29.601799655753048,123456
13.0,10.7,5.0,33.99506402389018,123456
13.0,10.7,6.0,42.19942326777785,123456
13.0,10.8,0.0,28.741040032117958,123456
13.0,10.8,1.0,28.888802975350877,123456
13.0,10.8,2.0,29.32082538812348,123456
13.0,10.8,3.0,30.37090989060672,123456
13.0,10.8,4.0,30.05141354708194,123456
13.0,10.8,5.0,34.47321754120272,123456
13.0,10.8,6.0,42.7884533189998,123456
13.0,10.9,0.0,29.15539663769141,123456
13.0,10.9,1.0,29.305311216063174,123456
13.0,10.9,2.0,29.742393358496663,123456
13.0,10.9,3.0,30.802040216997106,123456
13.0,10.9,4.0,30.49964152256512,123456
13.0,10.9,5.0,34.949713752294954,123456
13.0,10.9,6.0,43.377193476669014,123456
13.0,11.0,0.0,29.568952980594773,123456
13.0,11.0,1.0,29.72102528049477,123456
13.0,11.0,2.0,30.16316961525552,123456
13.0,11.0,3.0,31.23235026502369,123456
13.0,11.0,4.0,30.946938213370164,123456
13.0,11.0,5.0,35.42498961440308,123456
13.0,11.0,6.0,43.96611197844289,123456
13.0,11.1,0.0,30.030155722041712,123456
13.0,11.1,1.0,30.18433531351762,123456
13.0,11.1,2.0,30.631380265961738,123456
13.0,11.1,3.0,29.109668621874885,123456
13.0,11.1,4.0,31.440262088764765,123456
13.0,11.1,5.0,35.94427521141384,123456
13.0,11.1,6.0,44.6036099777796,123456
13.0,11.2,0.0,30.48976322441188,123456
13.0,11.2,1.0,30.646054328664256,123456
13.0,11.2,2.0,31.097998231508946,123456
13.0,11.2,3.0,29.585358554239626,123456
13.0,11.2,4.0,31.931834351051968,123456
13.0,11.2,5.0,36.46149945490561,123456
13.0,11.2,6.0,45.24069955480609,123456
13.0,11.3,0.0,30.947775477032664,123456
13.0,11.3,1.0,31.10618207815783,123456
13.0,11.3,2.0,31.563022791624157,123456
13.0,11.3,3.0,30.05941867254488,123456
13.0,11.3,4.0,32.42165272688988,123456
13.0,11.3,5.0,37.01167910075847,123456
13.0,11.3,6.0,45.8773793901106,123456
13.0,11.4,0.0,31.404192469231397,123456
13.0,11.4,1.0,31.56471831420881,123456
13.0,11.4,2.0,29.42645322593025,123456
13.0,11.4,3.0,30.531847586850787,123456
13.0,11.4,4.0,32.90971494205061,123456
13.0,11.4,5.0,37.574630981421905,123456
13.0,11.4,6.0,46.5136481635296,123456
13.0,11.5,0.0,29.25953454392637,123456
13.0,11.5,1.0,29.42218248679525,123456
13.0,11.5,2.0,29.88880662564723,123456
13.0,11.5,3.0,31.003157186347526,123456
13.0,11.5,4.0,33.39652212888798,123456
13.0,11.5,5.0,38.13781103719557,123456
13.0,11.5,6.0,47.150029229333974,123456
13.0,11.6,0.0,29.764939003510914,123456
13.0,11.6,1.0,29.92964585347056,123456
13.0,11.6,2.0,30.40096500683991,123456
13.0,11.6,3.0,31.523776304423325,123456
13.0,11.6,4.0,33.93151795780068,123456
13.0,11.6,5.0,38.75380669208951,123456
13.0,11.6,6.0,47.83821385841944,123456
13.0,11.7,0.0,30.268358640112208,123456
13.0,11.7,1.0,30.435125215263326,123456
13.0,11.7,2.0,30.91112996424912,123456
13.0,11.7,3.0,32.04235216714631,123456
13.0,11.7,4.0,34.46432230510271,123456
13.0,11.7,5.0,39.36937761757123,123456
13.0,11.7,6.0,48.525849209848175,123456
13.0,11.8,0.0,30.769793441826327,123456
13.0,11.8,1.0,30.93862029591445,123456
13.0,11.8,2.0,31.419300695615227,123456
13.0,11.8,3.0,32.55888323021857,123456
13.0,11.8,4.0,34.99493265540411,123456
13.0,11.8,5.0,39.98452285218737,123456
13.0,11.8,6.0,49.21293385061504,123456
13.0,11.9,0.0,31.269243396749307,123456
13.0,11.9,1.0,31.44013081915214,123456
13.0,11.9,2.0,31.925476398574403,123456
13.0,11.9,3.0,33.073367948975374,123456
13.0,11.9,4.0,35.52334649242885,123456
13.0,11.9,5.0,40.59924143404757,123456
13.0,11.9,6.0,49.89946634696311,123456
13.0,12.0,0.0,31.767278213720225,123456
13.0,12.0,1.0,31.940225435033554,123456
13.0,12.0,2.0,32.43022294023906,123456
13.0,12.0,3.0,33.58636608720501,123456
13.0,12.0,4.0,36.05011100965951,123456
13.0,12.0,5.0,41.21412497913845,123456
13.0,12.0,6.0,50.586027333121,123456
13.0,12.1,0.0,32.31747836721659,123456
13.0,12.1,1.0,32.492408077750454,123456
13.0,12.1,2.0,32.98682756898852,123456
13.0,12.1,3.0,34.15065187064084,123456
13.0,12.1,4.0,36.6290445462068,123456
13.0,12.1,5.0,41.88507685714054,123456
13.0,12.1,6.0,51.32751788498781,123456
13.0,12.2,0.0,32.86522967634779,123456
13.0,12.2,1.0,33.04213890209452,123456
13.0,12.2,2.0,33.54096237359292,123456
13.0,12.2,3.0,34.712402532995114,123456
13.0,12.2,4.0,37.25753945451686,123456
13.0,12.2,5.0,42.555461307949834,123456
13.0,12.2,6.0,52.091270040436996,123456
13.0,12.3,0.0,33.410532127892125,123456
13.0,12.3,1.0,33.58941760132823,123456
13.0,12.3,2.0,34.09262646408365,123456
13.0,12.3,3.0,35.27161636450565,123456
13.0,12.3,4.0,37.88550554693689,123456
13.0,12.3,5.0,43.22527727829192,123456
13.0,12.3,6.0,52.9089559790846,123456
13.0,12.4,0.0,33.953385708627856,123456
13.0,12.4,1.0,34.134243868701304,123456
13.0,12.4,2.0,34.64181895038791,123456
13.0,12.4,3.0,35.82829165504349,123456
13.0,12.4,4.0,38.512942124566315,123456
13.0,12.4,5.0,43.89452371445533,123456
13.0,12.4,6.0,53.7284527553206,123456
13.0,12.5,0.0,34.49440876306926,123456
13.0,12.5,1.0,34.67723480175256,123456
13.0,12.5,2.0,35.18915366911611,123456
13.0,12.5,3.0,36.383035130701984,123456
13.0,12.5,4.0,39.140508823235855,123456
